Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Title	Annotator	Sentence
odour	odour			most intense				when just expectorated			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	A., the sputum is correctly described as " ofa muco-purulent character, with a disagreeable faecal odour, whichis most intense when just expectorated, and which, on standingexposed to the air, becomes changed, — sometimes into a wet-mortarsmell, but more generally into what simulates apple-blossom veryclosely."
odour				changed				odour | on standing exposed to the air			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	A., the sputum is correctly described as " ofa muco-purulent character, with a disagreeable faecal odour, whichis most intense when just expectorated, and which, on standingexposed to the air, becomes changed, — sometimes into a wet-mortarsmell, but more generally into what simulates apple-blossom veryclosely."
smell						a wet-mortar | apple-blossom				sometimes	018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	A., the sputum is correctly described as " ofa muco-purulent character, with a disagreeable faecal odour, whichis most intense when just expectorated, and which, on standingexposed to the air, becomes changed, — sometimes into a wet-mortarsmell, but more generally into what simulates apple-blossom veryclosely."
odour	of fetid bronchitis										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Now, in these characteristics the odour of fetid bronchitis differs essentially from that of fetid abscess and of truepulmonary gangrene.
odour	odour | of fetid abscess										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Now, in these characteristics the odour of fetid bronchitis differs essentially from that of fetid abscess and of truepulmonary gangrene.
fetid	bronchitis			fetid	the breath was so horrible that I was made sick to vomiting when using tlie stethoscope			In the case of pulmonary gangi-ene			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	In the case of pulmonary gangi-ene withwhich I compared my first example of fetid bronchitis, the breathwas so horrible that I was made sick to vomiting when using tliestethoscope.
smeii			All writers	dreadful				in true pulmonary gangrene			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	All writersspeak of this dreadful smeii in true pulmonary gangrene; butnone ever describe it as faecal except Louis.
smeii			smeii | Louis	faecal							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	All writersspeak of this dreadful smeii in true pulmonary gangrene; butnone ever describe it as faecal except Louis.
smell			Louis	putrid | hon-ible				in certain cases			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Valleix that he had observed exceptions to this hon-ible putridsmell in certain cases, in which the odour resembled that of feces,although after death there was nothing more observed in the lungthan what is usually found.
odour						resembled that of feces					018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Valleix that he had observed exceptions to this hon-ible putridsmell in certain cases, in which the odour resembled that of feces,although after death there was nothing more observed in the lungthan what is usually found.
fetid	bronchitis			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	I suspect, however, that these caseswere examples of pyogenic cavities, or dilated bronchi, and notgangrene ; for it is probable these pyogenic membranes give forththe same purulent stuff as the bronchial mucous membrane in casesof fetid bronchitis.
smells	the expectoration					like fasces		in phthisis		sometimes	018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Dr EUiotson remarks incidentally, that inphthisis the expectoration sometimes smells " like fasces."
odour			I	faecal				in any such cases			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	I mustexpress a doubt, however, that these were cases of tubercularphthisis, for I have never observed the faecal odour in any suchcases.
fetid	pus			fetid | not uncommon							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Although fetid pus is not uncommon, pulmonary fetor,sui generis, is by no means a common symptom.
fetor				pulmonary							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Although fetid pus is not uncommon, pulmonary fetor,sui generis, is by no means a common symptom.
fetor	of gangrene | of ozaena | of faces			pulmonary							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	It follows, from these facts, that there are three distinct kinds ofpulmonary fetor, namely, that of faces, that of ozaena, and that ofgangrene ; and it remains to ascertain how each arises.
odour	of pulmonary gangrene							is obviously due to putrescent decomposition of the dead pulmonary tissue			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The odour of pulmonary gangrene is obviously due to putrescentdecomposition of the dead pulmonary tissue; it is the odour ofputrefaction.
odour	of putrefaction										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The odour of pulmonary gangrene is obviously due to putrescentdecomposition of the dead pulmonary tissue; it is the odour ofputrefaction.
fetor	the gangrenous cavity							has no contact with the external air			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The bacterides may, however, be a causeof those kinds in wliich the gangrenous cavity has no contact withthe external air and there is no fetor, inasmuch as they are abundantly present in the blood in carbuncular gangrene, and whichsometimes affects the lungs.
ozena-odour	ozena-odour		Laennec					of bronchorrhoea | bronchitis | attributed by several observers to a putrescence of the bronchial excretions			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Since Laennec first mooted the opinion, the ozena-odour incertain forms of bronchorrhoea and bronchitis has been attributedby several observers to a putrescence of the bronchial excretions.
odour	of the fetid pus							expectorated in cases of empyema			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Besides,the odour evolved is not at all like that of the fetid pus expectorated in cases of empyema, in which the cavity communicates with abronchus, so that if the purulent bronchial excretion do undergochange, there must be something in its composition in these casesof a special character.
odour						is not like the smell of decomposing pus from ordinary ulcers					018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Inozaena from ulceration of the nasal cartilages, and in rodent fibroidulcers, there is a most offensive discharge, but the odour is not likethe smell of decomposing pus from ordinary ulcers.
smell	of decomposing pus							from ordinary ulcers			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Inozaena from ulceration of the nasal cartilages, and in rodent fibroidulcers, there is a most offensive discharge, but the odour is not likethe smell of decomposing pus from ordinary ulcers.
fetid	bronchitis			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The pus offibroid pyogenic cavities and of fetid bronchitis undergoes a similarchange.
fetid	pulmonary diseases			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	In so faras anatomical changes have been observed in these fetid pulmonarydiseases, they are manifestly those of fibrinous exudation anddegeneration, — are, in short, those which are observed in acute andchronic tissue-changes of rheumatic origin.
fetor				pulmonary				in all cases			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	That a rheumatic condition is an important element in these casesis shown by collateral evidence, although the morbid product neednot necessarily be lactic acid, and certainly is not in all cases ofpulmonary fetor.
fetid	bronchopneumonia			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Now these cases of " plastic bronchitis "run a course almost identical with that of cases of fetid bronchopneumonia.
fetid	special kind of lobar bronchopneumonia			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	These cases ofplastic bronchitis shade off also into that special kind of lobar bronchopneumonia, closely resembling the fetid kind in symptoms andcourse, and occurring in rheumatic subjects, to wliicli I liave alreadyreferred.
stronglysmelling	sweats			stronglysmelling							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The patient (a man) has had profuse stronglysmelling sweats, like those of the. rheumatic, and rheumaticcorpuscles in his urine.
Fetor	of the breath							closely resembling that under consideration is observed in pregnancy , scorbutus , and cachectic states of a rheumatic character			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Fetor of the breath closely resembling that under considerationis observed in pregnancy, scorbutus, and cachectic states of a rheumatic character ; in all these the blood is highly fibrinous andembolism not uncommon.
fetor								the excess of fibrin			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	But, howevercaused, the excess of fibrin is probably a predisposing or excitingcause of the fetor.
fetor				pulmonary							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	These remarks refer chiefly to cases of pulmonary fetor in whichchanges of structure have been observed.
odour				very characteristic | faecal							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	But in one class ofthese affections there is no cognisable disease, and yet a verycharacteristic odour (the faecal) is exhaled.
stench	perspiration of the feet			offensive		a peculiar cabbage-like stench					018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	In offensive perspiration of the feet a peculiar cabbage-like stenchis given off.
stench	of fetid bronchitis							has been attributed to gangrene			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	It has been roundly asserted that this is due simplyto want of cleanliness, just as the stench of fetid bronchitis hasbeen attributed to gangrene ; but the theory is certainly not sound.
smell											018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Cases occur in which the most scrupulous cleanliness fails to preventthe smell.
scents				powerful							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Indeed, I know no more intractable malady, for even whenthe stockings and shoes are changed two or three times a-day andpowerful scents used, the morbid stench is still diffused.
stench				morbid				even when the stockings and shoes are changed two or three times a-day and powerful scents used			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Indeed, I know no more intractable malady, for even whenthe stockings and shoes are changed two or three times a-day andpowerful scents used, the morbid stench is still diffused.
offensive	malady			offensive							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Ihave been informed that a surgeon in extensive practice in thenorth of England committed suicide a few years ago because ofthis offensive malady.
odour				offensive							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Allied to this is the offensive odour in someforms of rheumatic fever and in cases of acute recuiTcnt attacksof leprous inflammation of the skin, in which the paroxysm terminates by a copious plastic exudation into the cutaneous cellular tissue.
fetid	The urine			fetid						sometimes	018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The urine sometimes becomes fetid in like manner.
stench	the volatile matter										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Speculations have naturally arisen as to the immediate originand composition of the volatile matter which causes the stench;and as the blood is easily impregnated with volatile stuff, it isreadily concluded that it comes from the blood.
impregnated	the blood										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Speculations have naturally arisen as to the immediate originand composition of the volatile matter which causes the stench;and as the blood is easily impregnated with volatile stuff, it isreadily concluded that it comes from the blood.
fetid	perspiration			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Perhaps it maybe so as to some ; but I think it equally probable as to others,that they first become what we find them on exposure to the air inthe lungs at a blood-heat, or on the surface of the body, as in casesof fetid perspiration.
smell								The change			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The change in smell which the fetid sputaundergo on exposure to the air shows how easily decompositiontakes place.
fetid	sputa			fetid				undergo on exposure to the air			018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The change in smell which the fetid sputaundergo on exposure to the air shows how easily decompositiontakes place.
odour	an excretion			faecal							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Possibly the faecal odour may be an excretion, but ifit were so in my first observed case, it did not originate in anyso-called metastasis, for I noted the state of the faeces as to odourand observed no change.
odour	the faeces		I								018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Possibly the faecal odour may be an excretion, but ifit were so in my first observed case, it did not originate in anyso-called metastasis, for I noted the state of the faeces as to odourand observed no change.
smell	Pus from abscesses			highly faecal					in the abdominal parietes		018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Pus from abscesses in the abdominalparietes has been found to be highly faecal in smell, although themost careful examination failed to detect any connexion betweenthe abscess and the intestines.
fetid	sulphur		I	fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	I have no doubt that sulphur isa predominant, albeit not exclusive constituent of these fetid volatile changes.
odour	sulphur										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The odour itself is a sufficient proof, independentlyof distillations of sputa at a temperature of 230° Fahr. ; and I mayadd that ordinary pulmonary vapour itself, if collected and kepta while, quickly becomes fetid, and even the condensed vapours onthe windows of rooms crowded with people smells offensivelyalthough the highest temperature cannot exceed 90°.
fetid	ordinary pulmonary vapour			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The odour itself is a sufficient proof, independentlyof distillations of sputa at a temperature of 230° Fahr. ; and I mayadd that ordinary pulmonary vapour itself, if collected and kepta while, quickly becomes fetid, and even the condensed vapours onthe windows of rooms crowded with people smells offensivelyalthough the highest temperature cannot exceed 90°.
smells	the condensed vapours			offensively				although the highest temperature cannot exceed 90 ° | crowded with people	on the windows of rooms		018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	The odour itself is a sufficient proof, independentlyof distillations of sputa at a temperature of 230° Fahr. ; and I mayadd that ordinary pulmonary vapour itself, if collected and kepta while, quickly becomes fetid, and even the condensed vapours onthe windows of rooms crowded with people smells offensivelyalthough the highest temperature cannot exceed 90°.
stinks	from any pulmonary excretion										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	Dr Gamgeehas, however, demonstrated, what was already plain enough to allacquainted with the facts, that we can get stinks from any pulmonary excretion whatever, if we subject them to the same chemical torments of distillation, acidification, neutralization, redistillation, and the like.
odour	of fetid bronchitis										018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	This fact is no ground, however, for theconclusions, that there is nothing special in the odour of fetid bronchitis or its causes, and that we must abandon that term as perplexing, unscientific, and unphilosophical, for the more correctphrase " bronchitis with fetid expectoration."
fetid	expectoration			fetid							018E Thomas Laycock 1865 Notes on Fetid Bronchitis__285_distribution.txt	teresa.tsv	This fact is no ground, however, for theconclusions, that there is nothing special in the odour of fetid bronchitis or its causes, and that we must abandon that term as perplexing, unscientific, and unphilosophical, for the more correctphrase " bronchitis with fetid expectoration."
smell	refuse			bad				the burning of			081E Cassells Book of the Household 1890__178_distribution_HOUS.txt	teresa.tsv	One of the difficulties associated with the burning of refuse is thatservants say they cannot dispose of it thus becauseit makes a bad smell.
smell				bad				burnt in small quantities at a time , as it is produced , have it put on the fire when the latter is low , but before it gets dull , and then covered with cinders and a little damp coaldust			081E Cassells Book of the Household 1890__178_distribution_HOUS.txt	teresa.tsv	If, however, the mistresswill insist upon having it burnt in small quantitiesat a time, as it is produced, have it put on the firewhen the latter is low, but before it gets dull, andthen covered with cinders and a little damp coaldust, and it will burn away without causing any badsmell.
odour				unpleasant				It is when rubbish is allowed to accumulate , and when the attempt is made to burn a quantity at once			081E Cassells Book of the Household 1890__178_distribution_HOUS.txt	teresa.tsv	It is when rubbish is allowed to accumulate, and when the attempt is made to burn aquantity at once, that the fire goes out, andan unpleasant odour is created.
smells				bad				everything that cannot bo used may be burnt either at the copper fire or the kitchen fire — bones ( broken up ) , tea-leaves , fragments , and everything else			081E Cassells Book of the Household 1890__178_distribution_HOUS.txt	teresa.tsv	With a littlemanagement, everything that cannot bo used maybe burnt either at the copper fire or the kitchenfire — bones (broken up), tea-leaves, fragments, andeverything else ; and as a result, instead of badsmells being produced, they will be avoided ; because damp refuse put into a dust-bin very speedilyferments or decomposes, and causes a smell whichis dangerous as welt as unpleasant, and is the causeof cholera and typhoid ; while refuse burnt is rendered quite harmless.
smell	damp refuse			dangerous | unpleasant	is the cause of cholera and typhoid			put into a dust-bin very speedily ferments or decomposes			081E Cassells Book of the Household 1890__178_distribution_HOUS.txt	teresa.tsv	With a littlemanagement, everything that cannot bo used maybe burnt either at the copper fire or the kitchenfire — bones (broken up), tea-leaves, fragments, andeverything else ; and as a result, instead of badsmells being produced, they will be avoided ; because damp refuse put into a dust-bin very speedilyferments or decomposes, and causes a smell whichis dangerous as welt as unpleasant, and is the causeof cholera and typhoid ; while refuse burnt is rendered quite harmless.
smelles		the vapours		stinking					At the foote of the Mountaine		044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	At the foote of the Mountaine there is a hole, where the vapours with their owne motion, continually cast vp little stones and stinking smelles; but if any man moue these vapours by a staffe, or any thing put into the hole, the more they are stirred, the greater stones they cast vp, yea flames of fire sometimes.
smell	of brimstone								some cottages neere this place		044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	There bee some cottages neere this place, where they make Brimstone, and all these parts smell of brimstone, and if the winde blow from hence towards Naples, the stinke thereof may bee smelled thither.
stinke	of brimstone	the winde							from hence towards Naples		044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	There bee some cottages neere this place, where they make Brimstone, and all these parts smell of brimstone, and if the winde blow from hence towards Naples, the stinke thereof may bee smelled thither.
smelled	the stinke thereof										044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	There bee some cottages neere this place, where they make Brimstone, and all these parts smell of brimstone, and if the winde blow from hence towards Naples, the stinke thereof may bee smelled thither.
Puzzo											044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	I say it hath the present name of the Italian word Pozzo, signifying a well, though some will haue it named presently of Puzzo, which signifies a stink, because of the smell of britone in these parts: but the city being most ancient, cannot haue the old name of an Itian word: and it is certaine, that the Roman Princes of old vsed this part for the place of their recreation; for the great sweetnes of the Country, and the plenty of medicinall waters, whereupon they gaue it the first name.
stink	the City ( p ) Pozzoli ,										044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	I say it hath the present name of the Italian word Pozzo, signifying a well, though some will haue it named presently of Puzzo, which signifies a stink, because of the smell of britone in these parts: but the city being most ancient, cannot haue the old name of an Itian word: and it is certaine, that the Roman Princes of old vsed this part for the place of their recreation; for the great sweetnes of the Country, and the plenty of medicinall waters, whereupon they gaue it the first name.
smell	of britone										044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	I say it hath the present name of the Italian word Pozzo, signifying a well, though some will haue it named presently of Puzzo, which signifies a stink, because of the smell of britone in these parts: but the city being most ancient, cannot haue the old name of an Itian word: and it is certaine, that the Roman Princes of old vsed this part for the place of their recreation; for the great sweetnes of the Country, and the plenty of medicinall waters, whereupon they gaue it the first name.
stink	of britone								a hole		044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	Vpon the toppe of this Mountaine is a hole some fistie paces broad, which towards the bottom growes more and more narrow, where it seemeth round, and of little compasse, hauing a cleare water, yet giuing a stink of britone, and this hole is like a Theater made by art.
smell	of britone				fell suddenly dead						044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	It is compassed with high hils on all sides, but onely where the Sea enters on the South-side at a passage fifty paces broad, and the forme of it is round, and the hils that compasse it now seeme pleasant, but of old were all coued with a thicke wood, which shutting vp the aire, and by the shadow drawing many birds to it, was thought to be the cause that these birds stifled with the smell of britone, fell suddenly dead, till the Emperour Augustus caused the wood to be destroied.
smell	of brimstone				this Lake was feined by the Poets to be one of the Lakes of hell						044E Fynes Moryson 1617 An Itinerary__58_distribution__8_distribution_TRAV.txt	satonelli.tsv	For this smell of brimstone, and the shadow of the foresaid wood, darkening the Lake, and the blacke colour of the water, and because the sunne is shut out from the Lake by the hils, this Lake was feined by the Poets to be one of the Lakes of hell.
Odours	Leaf										066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Leaf Odours versus Floral OdoursWhen we compare leaf odours with flower odours wefind a considerable difference between them.
Odours				Floral							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Leaf Odours versus Floral OdoursWhen we compare leaf odours with flower odours wefind a considerable difference between them.
odours	leaf		we								066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Leaf Odours versus Floral OdoursWhen we compare leaf odours with flower odours wefind a considerable difference between them.
odours	flower		we								066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Leaf Odours versus Floral OdoursWhen we compare leaf odours with flower odours wefind a considerable difference between them.
essential	of the flowers | of the leaves	oils		essential							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Thus inthe case of the orange there is a difference between theessential oils of the flowers and of the leaves, and of thatof the rind of the fruit, which afford three differentkinds of perfume.
perfume	the rind of the fruit										066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Thus inthe case of the orange there is a difference between theessential oils of the flowers and of the leaves, and of thatof the rind of the fruit, which afford three differentkinds of perfume.
odours	by most flowers			floral | generally positive							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Then floral odours are generally positive, being exhaledby most flowers spontaneously as it were, so that youmust inhale floral odours whether you like them or not.
odours			you	floral							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Then floral odours are generally positive, being exhaledby most flowers spontaneously as it were, so that youmust inhale floral odours whether you like them or not.
odours	Leaf			latent | negative				after the leaves have been touched , pressed , or bruised			066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Leaf odours, on the other hand, are latent or negative,and are rarely to be detected except after the leaves havebeen touched, pressed, or bruised.
perfume	leaf | flower							being in different states or conditions			066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Both leaf and flowerperfume depends on the same essential oil being indifferent states or conditions.
essential		oil		same							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Both leaf and flowerperfume depends on the same essential oil being indifferent states or conditions.
odours				Floral				when the androecia ] whorl attains maturity , and the flowers are quite fresh		only at particular times	066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Floral odours again are emitted only at particulartimes, that is to say, just when the androecia] whorlattains maturity, and the flowers are quite fresh ; andeven then, in the case of many Orchids and other flowers,their scent is intermittent, and only to be perceived atdifferent times of the day or night — this time, as wesuppose, having some connection with the diurnal ornocturnal visits of the insects that act as marriage priestsin their native wilds.
scent	many Orchids			intermittent				only to be perceived at different times of the day or night		at different times of the day or night	066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Floral odours again are emitted only at particulartimes, that is to say, just when the androecia] whorlattains maturity, and the flowers are quite fresh ; andeven then, in the case of many Orchids and other flowers,their scent is intermittent, and only to be perceived atdifferent times of the day or night — this time, as wesuppose, having some connection with the diurnal ornocturnal visits of the insects that act as marriage priestsin their native wilds.
odours	leaf			persistent							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	But, on the other hand, leaf odoursare persistent —  ready if sought" seems to be theirmotto — and not only are scented leaves fragrant whengreen and fresh, but often retain their perfume long afterthey are yellow or brown and sere.
scented	leaves			scented | fragrant				when green and fresh			066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	But, on the other hand, leaf odoursare persistent —  ready if sought" seems to be theirmotto — and not only are scented leaves fragrant whengreen and fresh, but often retain their perfume long afterthey are yellow or brown and sere.
perfume	leaves									long after they are yellow or brown and sere	066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	But, on the other hand, leaf odoursare persistent —  ready if sought" seems to be theirmotto — and not only are scented leaves fragrant whengreen and fresh, but often retain their perfume long afterthey are yellow or brown and sere.
scented	Pelargonia			scented							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	Mr Hudson, ofGunnersbury, to whom I am indebted for a collection ofscented Pelargonia, tells me that the old yellow or brownleaves of these charming plants are sweeter even than thefresh ones.
essential		oils		essential				in a more concentrated form			066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	This is doubtless owing to the water of theleaves having evaporated, thus leaving behind the essentialoils in a more concentrated form.
odour				permanency of							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	This permanency ofodour is a strong recommendation, and no greenhouse orconservatory or boudoir need be wanting in delicateperfume if plenty of sweet-leaved plants are grown.
perfume				delicate							066E Frederick William Burbidge 1905 The Book of the Scented Garden__817_distribution_PER.txt	teresa.tsv	This permanency ofodour is a strong recommendation, and no greenhouse orconservatory or boudoir need be wanting in delicateperfume if plenty of sweet-leaved plants are grown.
scent										night-time	067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	It willbe readily seen that night-time is the mostfavourable for the retention of scent, asevaporation does not take place so rapidlythen, and this, of course, as I have shown,is why dogs are more especially useful at thistime.
scented		ground		scented | Strongly							067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Strongly scented ground makes trackingdifficult, as the animal or human scent isoverpowered : thus clover fields, or anyhighly scented crops, and manured fields,are decided drawbacks.
scent	animal | human			overpowered							067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Strongly scented ground makes trackingdifficult, as the animal or human scent isoverpowered : thus clover fields, or anyhighly scented crops, and manured fields,are decided drawbacks.
scented	clover fields | crops | manured fields			scented | highly							067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Strongly scented ground makes trackingdifficult, as the animal or human scent isoverpowered : thus clover fields, or anyhighly scented crops, and manured fields,are decided drawbacks.
odour	Newly ploughed fields			aromatic | strong							067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Newly ploughed fields are unprofitabletracking-ground, the reason being that theturned - up earth has a strong aromaticodour of its own, apart from that of thechemicals, &c., that may have been previously put into it.
scent	left by a man										067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Now with regard to the scent left by aman, much interesting speculation arises asto whether the dog works entirely by footscent, or if he depends as well on body scent,and if so, how much.
scent	foot		the dog								067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Now with regard to the scent left by aman, much interesting speculation arises asto whether the dog works entirely by footscent, or if he depends as well on body scent,and if so, how much.
scent	body		the dog								067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Now with regard to the scent left by aman, much interesting speculation arises asto whether the dog works entirely by footscent, or if he depends as well on body scent,and if so, how much.
odour	oil of aniseed			strong							067E Richardson 1910 War Police and Watch Dogs__119_distribution_LAW.txt	teresa.tsv	Strange to say, this strong odourdid not interfere with the bitch’s scent,for it ran him down as quickly as before
