Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Title	Annotator	Sentence
qu'elles				desplaisantes	tuer l'homme auec plusieurs autres animaux | offensent le cerueau						105F Les Principes de Nature.txt	pasquale.tsv	Les Chymistes vulgaires après leur maistre Paracelse assurent que toutes les odeurs procedent du souffre ou huile : A laquelle opinion nous ne pouuons coûta, fait souscrire, dautant qu'elles ne differeroient que du plus ou du moins , & seroient toutes reduites sous vne mesme espèce, ce qui est manifestement faux: Car il n'y a celuy, quel qu'il foit, s'il n'est entièrement punais ou qu'il n'aye perdu tout à fait le sens de l'odorat, qui n'auouë ingenue' ment qu'il y a plusieurs & diuerses odeurs, lesquelles toutes sois peuuent estre comprises sous deux especes subalternes contraires , qui sont l'agréable & la des-agreable , ou si vous voulez, la douce recreant l'odorat, & l'ingrate ou fascheuse ; sous lesquelles sont contenues vnes multitude de diuerfes eipeces , que personne jusques icy n'a encores osé specifier , tant pour le nombre quasi infiny qui s'y rencontre, que pour autant que toutes celles qui font agréables & recreent l'odorat . produisent leurs effets auec tant de doucour qu'elles rauitlenttellement: la personne , qu'elle ne peut gueres bien dift, in,,uerla,diuersité' d'icelles: loint qu'ily a plusieurs 'animaux qui ont l'odorat beaucoup meilleur que l'homme lesquels en recognoissent mieux les differences, quoy qu'auec vne cognoissànce plus sensuelle, comme il appert aux chiens, lesquels par le simple odorat recognoissent aisément le chemin que leurs maistres ont tenu , quoy que plusieurs autres hommes y ayent pasle apres luy ; Et partant il cfti quasi impossible de donner des noms aux diuerses especes des odeurs bonnes & agréables: Autant en peut-on dire des mauuaises y désagréables , qui offensent tellement l'odorat qu'on les fuit d'abord, en telle sorte qu'on les peut encore moins recognoistre pour en faire quelque distinétion autre que de puantes & desagreables , iusques-là qu'elles no sont pas seulement desplaisantes à l'odorat , mais aussi il y en a de telles qu'elles offensent le cerueau , en sorte qu'elles sont capables de tuer l'homme auec plusieurs autres animaux : Et mesme cette diuersité est si grande lamatiere, qu'elles leur causent diuers symptomes & accidens, & aux autres non: Car les vnes se plaisent aux bonnes, les autres aux mauuaises odeurs & non seulement les femmes en font de grandes différences tant des bonnes que desmauuaises j &c en sentent diuers effets, mais aussi plusieurs hommes, comme pour exemple les vnsse plaisent à l'odeur des roses, des pommes & autres, & plusieurs les ont en horreur* aussi bien qu'entre les femmes, sans qu'on puisse exactement recognoistre les diuerses elpeces des odeurs, pour leur donner des noms fortables à leur diuersité ou contrariété.
l'odorat											105F Les Principes de Nature.txt	pasquale.tsv	Les Chymistes vulgaires après leur maistre Paracelse assurent que toutes les odeurs procedent du souffre ou huile : A laquelle opinion nous ne pouuons coûta, fait souscrire, dautant qu'elles ne differeroient que du plus ou du moins , & seroient toutes reduites sous vne mesme espèce, ce qui est manifestement faux: Car il n'y a celuy, quel qu'il foit, s'il n'est entièrement punais ou qu'il n'aye perdu tout à fait le sens de l'odorat, qui n'auouë ingenue' ment qu'il y a plusieurs & diuerses odeurs, lesquelles toutes sois peuuent estre comprises sous deux especes subalternes contraires , qui sont l'agréable & la des-agreable , ou si vous voulez, la douce recreant l'odorat, & l'ingrate ou fascheuse ; sous lesquelles sont contenues vnes multitude de diuerfes eipeces , que personne jusques icy n'a encores osé specifier , tant pour le nombre quasi infiny qui s'y rencontre, que pour autant que toutes celles qui font agréables & recreent l'odorat . produisent leurs effets auec tant de doucour qu'elles rauitlenttellement: la personne , qu'elle ne peut gueres bien dift, in,,uerla,diuersité' d'icelles: loint qu'ily a plusieurs 'animaux qui ont l'odorat beaucoup meilleur que l'homme lesquels en recognoissent mieux les differences, quoy qu'auec vne cognoissànce plus sensuelle, comme il appert aux chiens, lesquels par le simple odorat recognoissent aisément le chemin que leurs maistres ont tenu , quoy que plusieurs autres hommes y ayent pasle apres luy ; Et partant il cfti quasi impossible de donner des noms aux diuerses especes des odeurs bonnes & agréables: Autant en peut-on dire des mauuaises y désagréables , qui offensent tellement l'odorat qu'on les fuit d'abord, en telle sorte qu'on les peut encore moins recognoistre pour en faire quelque distinétion autre que de puantes & desagreables , iusques-là qu'elles no sont pas seulement desplaisantes à l'odorat , mais aussi il y en a de telles qu'elles offensent le cerueau , en sorte qu'elles sont capables de tuer l'homme auec plusieurs autres animaux : Et mesme cette diuersité est si grande lamatiere, qu'elles leur causent diuers symptomes & accidens, & aux autres non: Car les vnes se plaisent aux bonnes, les autres aux mauuaises odeurs & non seulement les femmes en font de grandes différences tant des bonnes que desmauuaises j &c en sentent diuers effets, mais aussi plusieurs hommes, comme pour exemple les vnsse plaisent à l'odeur des roses, des pommes & autres, & plusieurs les ont en horreur* aussi bien qu'entre les femmes, sans qu'on puisse exactement recognoistre les diuerses elpeces des odeurs, pour leur donner des noms fortables à leur diuersité ou contrariété.
odeurs				mauuaises							105F Les Principes de Nature.txt	pasquale.tsv	Les Chymistes vulgaires après leur maistre Paracelse assurent que toutes les odeurs procedent du souffre ou huile : A laquelle opinion nous ne pouuons coûta, fait souscrire, dautant qu'elles ne differeroient que du plus ou du moins , & seroient toutes reduites sous vne mesme espèce, ce qui est manifestement faux: Car il n'y a celuy, quel qu'il foit, s'il n'est entièrement punais ou qu'il n'aye perdu tout à fait le sens de l'odorat, qui n'auouë ingenue' ment qu'il y a plusieurs & diuerses odeurs, lesquelles toutes sois peuuent estre comprises sous deux especes subalternes contraires , qui sont l'agréable & la des-agreable , ou si vous voulez, la douce recreant l'odorat, & l'ingrate ou fascheuse ; sous lesquelles sont contenues vnes multitude de diuerfes eipeces , que personne jusques icy n'a encores osé specifier , tant pour le nombre quasi infiny qui s'y rencontre, que pour autant que toutes celles qui font agréables & recreent l'odorat . produisent leurs effets auec tant de doucour qu'elles rauitlenttellement: la personne , qu'elle ne peut gueres bien dift, in,,uerla,diuersité' d'icelles: loint qu'ily a plusieurs 'animaux qui ont l'odorat beaucoup meilleur que l'homme lesquels en recognoissent mieux les differences, quoy qu'auec vne cognoissànce plus sensuelle, comme il appert aux chiens, lesquels par le simple odorat recognoissent aisément le chemin que leurs maistres ont tenu , quoy que plusieurs autres hommes y ayent pasle apres luy ; Et partant il cfti quasi impossible de donner des noms aux diuerses especes des odeurs bonnes & agréables: Autant en peut-on dire des mauuaises y désagréables , qui offensent tellement l'odorat qu'on les fuit d'abord, en telle sorte qu'on les peut encore moins recognoistre pour en faire quelque distinétion autre que de puantes & desagreables , iusques-là qu'elles no sont pas seulement desplaisantes à l'odorat , mais aussi il y en a de telles qu'elles offensent le cerueau , en sorte qu'elles sont capables de tuer l'homme auec plusieurs autres animaux : Et mesme cette diuersité est si grande lamatiere, qu'elles leur causent diuers symptomes & accidens, & aux autres non: Car les vnes se plaisent aux bonnes, les autres aux mauuaises odeurs & non seulement les femmes en font de grandes différences tant des bonnes que desmauuaises j &c en sentent diuers effets, mais aussi plusieurs hommes, comme pour exemple les vnsse plaisent à l'odeur des roses, des pommes & autres, & plusieurs les ont en horreur* aussi bien qu'entre les femmes, sans qu'on puisse exactement recognoistre les diuerses elpeces des odeurs, pour leur donner des noms fortables à leur diuersité ou contrariété.
l'odeur	roses | pommes		plusieurs hommes | les femmes								105F Les Principes de Nature.txt	pasquale.tsv	Les Chymistes vulgaires après leur maistre Paracelse assurent que toutes les odeurs procedent du souffre ou huile : A laquelle opinion nous ne pouuons coûta, fait souscrire, dautant qu'elles ne differeroient que du plus ou du moins , & seroient toutes reduites sous vne mesme espèce, ce qui est manifestement faux: Car il n'y a celuy, quel qu'il foit, s'il n'est entièrement punais ou qu'il n'aye perdu tout à fait le sens de l'odorat, qui n'auouë ingenue' ment qu'il y a plusieurs & diuerses odeurs, lesquelles toutes sois peuuent estre comprises sous deux especes subalternes contraires , qui sont l'agréable & la des-agreable , ou si vous voulez, la douce recreant l'odorat, & l'ingrate ou fascheuse ; sous lesquelles sont contenues vnes multitude de diuerfes eipeces , que personne jusques icy n'a encores osé specifier , tant pour le nombre quasi infiny qui s'y rencontre, que pour autant que toutes celles qui font agréables & recreent l'odorat . produisent leurs effets auec tant de doucour qu'elles rauitlenttellement: la personne , qu'elle ne peut gueres bien dift, in,,uerla,diuersité' d'icelles: loint qu'ily a plusieurs 'animaux qui ont l'odorat beaucoup meilleur que l'homme lesquels en recognoissent mieux les differences, quoy qu'auec vne cognoissànce plus sensuelle, comme il appert aux chiens, lesquels par le simple odorat recognoissent aisément le chemin que leurs maistres ont tenu , quoy que plusieurs autres hommes y ayent pasle apres luy ; Et partant il cfti quasi impossible de donner des noms aux diuerses especes des odeurs bonnes & agréables: Autant en peut-on dire des mauuaises y désagréables , qui offensent tellement l'odorat qu'on les fuit d'abord, en telle sorte qu'on les peut encore moins recognoistre pour en faire quelque distinétion autre que de puantes & desagreables , iusques-là qu'elles no sont pas seulement desplaisantes à l'odorat , mais aussi il y en a de telles qu'elles offensent le cerueau , en sorte qu'elles sont capables de tuer l'homme auec plusieurs autres animaux : Et mesme cette diuersité est si grande lamatiere, qu'elles leur causent diuers symptomes & accidens, & aux autres non: Car les vnes se plaisent aux bonnes, les autres aux mauuaises odeurs & non seulement les femmes en font de grandes différences tant des bonnes que desmauuaises j &c en sentent diuers effets, mais aussi plusieurs hommes, comme pour exemple les vnsse plaisent à l'odeur des roses, des pommes & autres, & plusieurs les ont en horreur* aussi bien qu'entre les femmes, sans qu'on puisse exactement recognoistre les diuerses elpeces des odeurs, pour leur donner des noms fortables à leur diuersité ou contrariété.
d'odeurs											105F Les Principes de Nature.txt	pasquale.tsv	Cela estant ainsi, il faut croire que cette grande diuerfité & contrariété d'odeurs , ne peut prendre son origine d'vn principe pur & fimple : Autrement, comme nous auons dit cy-deslus , il ne differeroit que du plus de du moins , et ne s'y rencontreroit iamais d'autre diuerfité, moins encore de concrarieté*Mais auant que d'en traitter, il faut premièrement sçauoir que c'est qu'odeur simple , & qui ne depend du meslange de plusieurs elemens.
qu'odeur				simple							105F Les Principes de Nature.txt	pasquale.tsv	Cela estant ainsi, il faut croire que cette grande diuerfité & contrariété d'odeurs , ne peut prendre son origine d'vn principe pur & fimple : Autrement, comme nous auons dit cy-deslus , il ne differeroit que du plus de du moins , et ne s'y rencontreroit iamais d'autre diuerfité, moins encore de concrarieté*Mais auant que d'en traitter, il faut premièrement sçauoir que c'est qu'odeur simple , & qui ne depend du meslange de plusieurs elemens.
olfactile	élément		Nous	agréable | désagréable							105F Les Principes de Nature.txt	pasquale.tsv	Nous disons que c'est vne qualité olfactile agréable ou désagréable qui procède d'vn élément , suiuant la nature de son espece : Car pour les odeurs composées, nous en parlerons en chaque traitté des especes subalternes des mineraux.
odeurs			nous	composées							105F Les Principes de Nature.txt	pasquale.tsv	Nous disons que c'est vne qualité olfactile agréable ou désagréable qui procède d'vn élément , suiuant la nature de son espece : Car pour les odeurs composées, nous en parlerons en chaque traitté des especes subalternes des mineraux.
autres	huiles etherées | la		autres	agreable							105F Les Principes de Nature.txt	pasquale.tsv	Les autres nous diront que l'odeur agreable des souffres ou huiles, prouient des huiles etherées, & la des-agreable des souffres crasses, espois & terrestres.
la	souffres crasses		autres	des-agreable							105F Les Principes de Nature.txt	pasquale.tsv	Les autres nous diront que l'odeur agreable des souffres ou huiles, prouient des huiles etherées, & la des-agreable des souffres crasses, espois & terrestres.
odeurs				agreables							105F Les Principes de Nature.txt	pasquale.tsv	Si impies, toutes les odeurs agreables doiuent estré de mesme nature: Et partant il n'y aura qu'vne simple odeur qui soit agreable.
odeur				simple | agreable							105F Les Principes de Nature.txt	pasquale.tsv	Si impies, toutes les odeurs agreables doiuent estré de mesme nature: Et partant il n'y aura qu'vne simple odeur qui soit agreable.
odeurs	elemens purs & simples										105F Les Principes de Nature.txt	pasquale.tsv	Si composées, elles auront cette composition du diuers meslànge qu'elles auront concracté de deux ou de plusieurs principes & elemens: Et icy nous cherchons la racine des odeurs contenues aux elemens purs & simples.
odeur				agreable							105F Les Principes de Nature.txt	pasquale.tsv	Aux seconds nous disons que cette odeur agreable qu'ils constituent aux huiles etherées procédé'donc 'd'vn seul élément, comme il est * rrcs..veritable , et que l'odeur ingrate prouient de quelque autre principe, qui peut bien auoit plus de corps, & partant plus de craffitie ou espaisseur, mais non pas de terrestreité qui donneroit plustost de la rarité, veu que lacraffitie ne depend pas de la terre, ains du sel ou de l'esprit acide, crassè & espais : 1 oint que si le principe des odeurs mauuaises auoit de la. térrestreïté,il faudroit de necessité,ouquêlaterre fust le principe pur & simple des odeurs def-agreables, ou bien qu'il y eust quelque autre principe meslé auec elle.
l'odeur				ingrate							105F Les Principes de Nature.txt	pasquale.tsv	Aux seconds nous disons que cette odeur agreable qu'ils constituent aux huiles etherées procédé'donc 'd'vn seul élément, comme il est * rrcs..veritable , et que l'odeur ingrate prouient de quelque autre principe, qui peut bien auoit plus de corps, & partant plus de craffitie ou espaisseur, mais non pas de terrestreité qui donneroit plustost de la rarité, veu que lacraffitie ne depend pas de la terre, ains du sel ou de l'esprit acide, crassè & espais : 1 oint que si le principe des odeurs mauuaises auoit de la. térrestreïté,il faudroit de necessité,ouquêlaterre fust le principe pur & simple des odeurs def-agreables, ou bien qu'il y eust quelque autre principe meslé auec elle.
odeurs				mauuaises							105F Les Principes de Nature.txt	pasquale.tsv	Aux seconds nous disons que cette odeur agreable qu'ils constituent aux huiles etherées procédé'donc 'd'vn seul élément, comme il est * rrcs..veritable , et que l'odeur ingrate prouient de quelque autre principe, qui peut bien auoit plus de corps, & partant plus de craffitie ou espaisseur, mais non pas de terrestreité qui donneroit plustost de la rarité, veu que lacraffitie ne depend pas de la terre, ains du sel ou de l'esprit acide, crassè & espais : 1 oint que si le principe des odeurs mauuaises auoit de la. térrestreïté,il faudroit de necessité,ouquêlaterre fust le principe pur & simple des odeurs def-agreables, ou bien qu'il y eust quelque autre principe meslé auec elle.
odeurs				def-agreables							105F Les Principes de Nature.txt	pasquale.tsv	Aux seconds nous disons que cette odeur agreable qu'ils constituent aux huiles etherées procédé'donc 'd'vn seul élément, comme il est * rrcs..veritable , et que l'odeur ingrate prouient de quelque autre principe, qui peut bien auoit plus de corps, & partant plus de craffitie ou espaisseur, mais non pas de terrestreité qui donneroit plustost de la rarité, veu que lacraffitie ne depend pas de la terre, ains du sel ou de l'esprit acide, crassè & espais : 1 oint que si le principe des odeurs mauuaises auoit de la. térrestreïté,il faudroit de necessité,ouquêlaterre fust le principe pur & simple des odeurs def-agreables, ou bien qu'il y eust quelque autre principe meslé auec elle.
odeur	terre			aucune							105F Les Principes de Nature.txt	pasquale.tsv	Or est-il que le premier est faux, parce que la terre purement élémentaire est fixe, & n'a aucune odeur, dautant que l'odeur doit dire volatilt; pour estre portée à nostre odorat: & le second aussi, à cause que ce si meslange de terre & d'autre substance leroit compote contre la nature du principe ou element, & contre nostre intention, qui recherchons les odeurs simples aux simples elemens , auant que de venir aux composées.
l'odeur	terre			volatilt							105F Les Principes de Nature.txt	pasquale.tsv	Or est-il que le premier est faux, parce que la terre purement élémentaire est fixe, & n'a aucune odeur, dautant que l'odeur doit dire volatilt; pour estre portée à nostre odorat: & le second aussi, à cause que ce si meslange de terre & d'autre substance leroit compote contre la nature du principe ou element, & contre nostre intention, qui recherchons les odeurs simples aux simples elemens , auant que de venir aux composées.
odorat											105F Les Principes de Nature.txt	pasquale.tsv	Or est-il que le premier est faux, parce que la terre purement élémentaire est fixe, & n'a aucune odeur, dautant que l'odeur doit dire volatilt; pour estre portée à nostre odorat: & le second aussi, à cause que ce si meslange de terre & d'autre substance leroit compote contre la nature du principe ou element, & contre nostre intention, qui recherchons les odeurs simples aux simples elemens , auant que de venir aux composées.
odeurs	simples elemens			simples							105F Les Principes de Nature.txt	pasquale.tsv	Or est-il que le premier est faux, parce que la terre purement élémentaire est fixe, & n'a aucune odeur, dautant que l'odeur doit dire volatilt; pour estre portée à nostre odorat: & le second aussi, à cause que ce si meslange de terre & d'autre substance leroit compote contre la nature du principe ou element, & contre nostre intention, qui recherchons les odeurs simples aux simples elemens , auant que de venir aux composées.
odeurs	principe pur & simple de l'huile			agreables							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
l'odeur				agreable							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeur	mixtion			simple | ingrate							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeur											105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeur	elemens | principes			aucune							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeur	souffre										105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeur				agreable							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeurs				diuerses							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
odeurs				agreables							105F Les Principes de Nature.txt	pasquale.tsv	Quelques autres plus raffinez diront que les odeurs agreables dependent du principe pur & simple de l'huile, mais que la def-agreablc prouient d'vn souffre compos; Nous respondons qu'il est bien vray que l'odeur agreable pure & simple depend du seul principe de T'huile elementaire , mais nous nions que la premiere odeur simple ingrate procede en son origine de la mixtion : autrement il n'y auroit & ne pourroit iamaisy auoir autre odeur que l'agreable , si tous les autres principes & elemens n'auoient aucune odeur: ou bien il faudoit qu'il y eust deux huiler ou souffres principes ,vn agreable 8c l'autre desagreable, puis que la pluspart aflseurent auec leur maistre Paracelse que route odeur vient du souffre ou huile principe : car d'vne odeur agreable pure & simple, meslée auec plusieurs autres principes sans odeur , il ne peut resulter des odeurs diuerses, moins encores des contraires: ce n'est pas que nous voulions nier que la diuersïté des odeurs agreables puisse dependre de la mixtion des diuerses odeurs, & que l'odeur ingràte & desagreable composée ne puisse procéder du meslange tant de l'agreable que de la forte & ingrate odeur, laquelle est contenuë en l'esprit ou clement acide, comme il appert manifestement quand on l'eschauffe, ou qu'on le veut volatilizer: car alors la vapeur est fort désagréable & penetrante, voire tres-dangereuse : Aussi faut-il que toutes les odeurs tant bonnes que mauuaises soient constituées en des substances volatiles ou volatilisées.
